
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 10-Feb-2026 at 09:55:27.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6
       (s)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)
    1.1000   1.3273338E+07   1.3312453E+07   1.3594729E+07   1.3571464E+07   1.2874390E+07   1.2858539E+07   1.3298510E+07   1.3338460E+07   1.3633219E+07   1.3609820E+07   1.2897871E+07   1.2881319E+07
    1.1100   1.3268552E+07   1.3308567E+07   1.3601530E+07   1.3577965E+07   1.2864848E+07   1.2848397E+07   1.3299455E+07   1.3340536E+07   1.3639641E+07   1.3615357E+07   1.2883258E+07   1.2866462E+07
    1.1200   1.3263462E+07   1.3304387E+07   1.3608886E+07   1.3585060E+07   1.2855740E+07   1.2838641E+07   1.3300693E+07   1.3342853E+07   1.3645992E+07   1.3620855E+07   1.2869531E+07   1.2852508E+07
    1.1300   1.3258102E+07   1.3299949E+07   1.3616817E+07   1.3592763E+07   1.2847001E+07   1.2829208E+07   1.3301930E+07   1.3345109E+07   1.3652321E+07   1.3626394E+07   1.2856898E+07   1.2839646E+07
    1.1400   1.3252502E+07   1.3295291E+07   1.3625349E+07   1.3601094E+07   1.2838563E+07   1.2820029E+07   1.3302866E+07   1.3347001E+07   1.3658704E+07   1.3632072E+07   1.2845532E+07   1.2828028E+07
    1.1500   1.3246688E+07   1.3290442E+07   1.3634515E+07   1.3610081E+07   1.2830349E+07   1.2811029E+07   1.3303212E+07   1.3348240E+07   1.3665236E+07   1.3638009E+07   1.2835559E+07   1.2817758E+07
    1.1600   1.3240678E+07   1.3285426E+07   1.3644344E+07   1.3619749E+07   1.2822293E+07   1.2802140E+07   1.3302703E+07   1.3348563E+07   1.3672033E+07   1.3644337E+07   1.2827052E+07   1.2808887E+07
    1.1700   1.3234482E+07   1.3280260E+07   1.3654873E+07   1.3630129E+07   1.2814323E+07   1.2793289E+07   1.3301111E+07   1.3347751E+07   1.3679227E+07   1.3651201E+07   1.2820021E+07   1.2801407E+07
    1.1800   1.3228098E+07   1.3274946E+07   1.3666134E+07   1.3641251E+07   1.2806386E+07   1.2784422E+07   1.3298253E+07   1.3345631E+07   1.3686961E+07   1.3658750E+07   1.2814413E+07   1.2795246E+07
    1.1900   1.3221521E+07   1.3269483E+07   1.3678160E+07   1.3653144E+07   1.2798433E+07   1.2775487E+07   1.3293998E+07   1.3342088E+07   1.3695384E+07   1.3667132E+07   1.2810112E+07   1.2790273E+07
    1.2000   1.3214726E+07   1.3263849E+07   1.3690981E+07   1.3665839E+07   1.2790431E+07   1.2766449E+07   1.3288274E+07   1.3337068E+07   1.3704645E+07   1.3676492E+07   1.2806940E+07   1.2786300E+07
    1.2100   1.3207684E+07   1.3258019E+07   1.3704622E+07   1.3679361E+07   1.2782364E+07   1.2757289E+07   1.3281066E+07   1.3330575E+07   1.3714893E+07   1.3686964E+07   1.2804670E+07   1.2783090E+07
    1.2200   1.3200357E+07   1.3251956E+07   1.3719105E+07   1.3693735E+07   1.2774227E+07   1.2747999E+07   1.3272414E+07   1.3322673E+07   1.3726267E+07   1.3698670E+07   1.2803031E+07   1.2780369E+07
    1.2300   1.3192698E+07   1.3245612E+07   1.3734447E+07   1.3708979E+07   1.2766034E+07   1.2738589E+07   1.3262412E+07   1.3313475E+07   1.3738891E+07   1.3711713E+07   1.2801724E+07   1.2777838E+07
    1.2400   1.3184656E+07   1.3238936E+07   1.3750657E+07   1.3725106E+07   1.2757811E+07   1.2729081E+07   1.3251193E+07   1.3303141E+07   1.3752873E+07   1.3726176E+07   1.2800435E+07   1.2775184E+07
    1.2500   1.3176177E+07   1.3231874E+07   1.3767738E+07   1.3742126E+07   1.2749593E+07   1.2719509E+07   1.3238926E+07   1.3291857E+07   1.3768299E+07   1.3742118E+07   1.2798851E+07   1.2772102E+07
    1.2600   1.3167210E+07   1.3224370E+07   1.3785685E+07   1.3760038E+07   1.2741428E+07   1.2709915E+07   1.3225801E+07   1.3279834E+07   1.3785232E+07   1.3759573E+07   1.2796680E+07   1.2768305E+07
    1.2700   1.3157708E+07   1.3216376E+07   1.3804488E+07   1.3778837E+07   1.2733369E+07   1.2700352E+07   1.3212019E+07   1.3267287E+07   1.3803703E+07   1.3778550E+07   1.2793659E+07   1.2763543E+07
    1.2800   1.3147633E+07   1.3207848E+07   1.3824123E+07   1.3798506E+07   1.2725469E+07   1.2690872E+07   1.3197779E+07   1.3254426E+07   1.3823719E+07   1.3799033E+07   1.2789574E+07   1.2757613E+07
    1.2900   1.3136958E+07   1.3198757E+07   1.3844567E+07   1.3819024E+07   1.2717784E+07   1.2681529E+07   1.3183269E+07   1.3241446E+07   1.3845256E+07   1.3820977E+07   1.2784269E+07   1.2750371E+07
    1.3000   1.3125674E+07   1.3189086E+07   1.3865782E+07   1.3840359E+07   1.2710366E+07   1.2672377E+07   1.3168652E+07   1.3228510E+07   1.3868258E+07   1.3844315E+07   1.2777656E+07   1.2741741E+07
    1.3100   1.3113782E+07   1.3178835E+07   1.3887728E+07   1.3862472E+07   1.2703256E+07   1.2663460E+07   1.3154064E+07   1.3215751E+07   1.3892646E+07   1.3868958E+07   1.2769719E+07   1.2731720E+07
    1.3200   1.3101310E+07   1.3168024E+07   1.3910355E+07   1.3885313E+07   1.2696495E+07   1.2654823E+07   1.3139605E+07   1.3203259E+07   1.3918309E+07   1.3894797E+07   1.2760519E+07   1.2720378E+07
    1.3300   1.3088296E+07   1.3156688E+07   1.3933610E+07   1.3908832E+07   1.2690107E+07   1.2646493E+07   1.3125338E+07   1.3191082E+07   1.3945117E+07   1.3921703E+07   1.2750185E+07   1.2707856E+07
    1.3400   1.3074804E+07   1.3144887E+07   1.3957434E+07   1.3932963E+07   1.2684109E+07   1.2638496E+07   1.3111290E+07   1.3179228E+07   1.3972920E+07   1.3949536E+07   1.2738915E+07   1.2694360E+07
    1.3500   1.3060905E+07   1.3132688E+07   1.3981763E+07   1.3957643E+07   1.2678504E+07   1.2630841E+07   1.3097451E+07   1.3167665E+07   1.4001549E+07   1.3978145E+07   1.2726964E+07   1.2680153E+07
    1.3600   1.3046696E+07   1.3120185E+07   1.4006534E+07   1.3982800E+07   1.2673287E+07   1.2623532E+07   1.3083786E+07   1.3156333E+07   1.4030827E+07   1.4007369E+07   1.2714630E+07   1.2665540E+07
    1.3700   1.3032274E+07   1.3107469E+07   1.4031679E+07   1.4008364E+07   1.2668441E+07   1.2616561E+07   1.3070237E+07   1.3145145E+07   1.4060568E+07   1.4037047E+07   1.2702242E+07   1.2650855E+07
    1.3800   1.3017751E+07   1.3094652E+07   1.4057132E+07   1.4034258E+07   1.2663943E+07   1.2609915E+07   1.3056733E+07   1.3134002E+07   1.4090588E+07   1.4067016E+07   1.2690143E+07   1.2636446E+07
    1.3900   1.3003240E+07   1.3081844E+07   1.4082829E+07   1.4060413E+07   1.2659763E+07   1.2603574E+07   1.3043200E+07   1.3122802E+07   1.4120703E+07   1.4097117E+07   1.2678671E+07   1.2622656E+07
    1.4000   1.2988850E+07   1.3069151E+07   1.4108706E+07   1.4086758E+07   1.2655864E+07   1.2597511E+07   1.3029568E+07   1.3111449E+07   1.4150739E+07   1.4127196E+07   1.2668148E+07   1.2609809E+07
    1.4100   1.2974693E+07   1.3056685E+07   1.4134705E+07   1.4113225E+07   1.2652216E+07   1.2591705E+07   1.3015783E+07   1.3099864E+07   1.4180532E+07   1.4157112E+07   1.2658856E+07   1.2598195E+07
    1.4200   1.2960862E+07   1.3044536E+07   1.4160771E+07   1.4139754E+07   1.2648781E+07   1.2586125E+07   1.3001813E+07   1.3087996E+07   1.4209939E+07   1.4186733E+07   1.2651030E+07   1.2588052E+07
    1.4300   1.2947451E+07   1.3032797E+07   1.4186856E+07   1.4166290E+07   1.2645529E+07   1.2580750E+07   1.2987653E+07   1.3075823E+07   1.4238834E+07   1.4215946E+07   1.2644844E+07   1.2579562E+07
    1.4400   1.2934527E+07   1.3021533E+07   1.4212913E+07   1.4192780E+07   1.2642434E+07   1.2575561E+07   1.2973331E+07   1.3063362E+07   1.4267114E+07   1.4244652E+07   1.2640405E+07   1.2572836E+07
    1.4500   1.2922149E+07   1.3010804E+07   1.4238907E+07   1.4219187E+07   1.2639476E+07   1.2570542E+07   1.2958908E+07   1.3050667E+07   1.4294703E+07   1.4272774E+07   1.2637743E+07   1.2567914E+07
    1.4600   1.2910353E+07   1.3000642E+07   1.4264804E+07   1.4245473E+07   1.2636644E+07   1.2565686E+07   1.2944476E+07   1.3037830E+07   1.4321550E+07   1.4300254E+07   1.2636817E+07   1.2564760E+07
    1.4700   1.2899162E+07   1.2991071E+07   1.4290575E+07   1.4271609E+07   1.2633932E+07   1.2560991E+07   1.2930159E+07   1.3024977E+07   1.4347632E+07   1.4327055E+07   1.2637513E+07   1.2563271E+07
    1.4800   1.2888576E+07   1.2982087E+07   1.4316204E+07   1.4297578E+07   1.2631346E+07   1.2556461E+07   1.2916101E+07   1.3012265E+07   1.4372953E+07   1.4353165E+07   1.2639652E+07   1.2563276E+07
    1.4900   1.2878584E+07   1.2973679E+07   1.4341669E+07   1.4323359E+07   1.2628893E+07   1.2552108E+07   1.2902465E+07   1.2999868E+07   1.4397540E+07   1.4378588E+07   1.2643000E+07   1.2564549E+07
    1.5000   1.2869155E+07   1.2965816E+07   1.4366963E+07   1.4348947E+07   1.2626591E+07   1.2547945E+07   1.2889420E+07   1.2987974E+07   1.4421446E+07   1.4403352E+07   1.2647279E+07   1.2566819E+07
    1.5100   1.2860251E+07   1.2958457E+07   1.4392075E+07   1.4374337E+07   1.2624460E+07   1.2543992E+07   1.2877135E+07   1.2976769E+07   1.4444740E+07   1.4427503E+07   1.2652183E+07   1.2569786E+07
    1.5200   1.2851824E+07   1.2951553E+07   1.4417002E+07   1.4399528E+07   1.2622519E+07   1.2540264E+07   1.2865763E+07   1.2966430E+07   1.4467512E+07   1.4451100E+07   1.2657390E+07   1.2573135E+07
    1.5300   1.2843821E+07   1.2945050E+07   1.4441746E+07   1.4424526E+07   1.2620791E+07   1.2536783E+07   1.2855440E+07   1.2957113E+07   1.4489861E+07   1.4474220E+07   1.2662582E+07   1.2576550E+07
    1.5400   1.2836186E+07   1.2938892E+07   1.4466308E+07   1.4449335E+07   1.2619293E+07   1.2533561E+07   1.2846267E+07   1.2948942E+07   1.4511895E+07   1.4496946E+07   1.2667457E+07   1.2579730E+07
    1.5500   1.2828869E+07   1.2933027E+07   1.4490693E+07   1.4473965E+07   1.2618037E+07   1.2530607E+07   1.2838310E+07   1.2942004E+07   1.4533724E+07   1.4519372E+07   1.2671744E+07   1.2582404E+07
    1.5600   1.2821820E+07   1.2927408E+07   1.4514909E+07   1.4498426E+07   1.2617031E+07   1.2527926E+07   1.2831593E+07   1.2936338E+07   1.4555459E+07   1.4541592E+07   1.2675218E+07   1.2584340E+07
    1.5700   1.2815004E+07   1.2921998E+07   1.4538962E+07   1.4522725E+07   1.2616269E+07   1.2525511E+07   1.2826090E+07   1.2931938E+07   1.4577202E+07   1.4563701E+07   1.2677704E+07   1.2585358E+07
    1.5800   1.2808392E+07   1.2916771E+07   1.4562858E+07   1.4546872E+07   1.2615743E+07   1.2523350E+07   1.2821735E+07   1.2928744E+07   1.4599049E+07   1.4585791E+07   1.2679087E+07   1.2585336E+07
    1.5900   1.2801970E+07   1.2911714E+07   1.4586607E+07   1.4570872E+07   1.2615427E+07   1.2521418E+07   1.2818414E+07   1.2926654E+07   1.4621081E+07   1.4607946E+07   1.2679316E+07   1.2584211E+07
    1.6000   1.2795740E+07   1.2906830E+07   1.4610208E+07   1.4594725E+07   1.2615292E+07   1.2519684E+07   1.2815976E+07   1.2925519E+07   1.4643364E+07   1.4630241E+07   1.2678401E+07   1.2581982E+07
    1.6100   1.2789714E+07   1.2902135E+07   1.4633667E+07   1.4618434E+07   1.2615295E+07   1.2518107E+07   1.2814241E+07   1.2925158E+07   1.4665948E+07   1.4652738E+07   1.2676412E+07   1.2578706E+07
    1.6200   1.2783924E+07   1.2897661E+07   1.4656977E+07   1.4641987E+07   1.2615390E+07   1.2516643E+07   1.2813004E+07   1.2925362E+07   1.4688859E+07   1.4675482E+07   1.2673472E+07   1.2574490E+07
    1.6300   1.2778409E+07   1.2893452E+07   1.4680134E+07   1.4665374E+07   1.2615523E+07   1.2515240E+07   1.2812053E+07   1.2925913E+07   1.4712109E+07   1.4698505E+07   1.2669744E+07   1.2569489E+07
    1.6400   1.2773224E+07   1.2889563E+07   1.4703125E+07   1.4688577E+07   1.2615635E+07   1.2513843E+07   1.2811176E+07   1.2926587E+07   1.4735685E+07   1.4721815E+07   1.2665429E+07   1.2563888E+07
    1.6500   1.2768429E+07   1.2886057E+07   1.4725933E+07   1.4711574E+07   1.2615673E+07   1.2512405E+07   1.2810177E+07   1.2927174E+07   1.4759555E+07   1.4745406E+07   1.2660743E+07   1.2557895E+07
    1.6600   1.2764093E+07   1.2883003E+07   1.4748537E+07   1.4734336E+07   1.2615581E+07   1.2510872E+07   1.2808883E+07   1.2927489E+07   1.4783669E+07   1.4769246E+07   1.2655911E+07   1.2551728E+07
    1.6700   1.2760285E+07   1.2880473E+07   1.4770910E+07   1.4756828E+07   1.2615310E+07   1.2509204E+07   1.2807159E+07   1.2927382E+07   1.4807959E+07   1.4793289E+07   1.2651152E+07   1.2545599E+07
    1.6800   1.2757074E+07   1.2878535E+07   1.4793023E+07   1.4779018E+07   1.2614822E+07   1.2507366E+07   1.2804917E+07   1.2926748E+07   1.4832340E+07   1.4817466E+07   1.2646667E+07   1.2539710E+07
    1.6900   1.2754528E+07   1.2877256E+07   1.4814839E+07   1.4800863E+07   1.2614083E+07   1.2505331E+07   1.2802121E+07   1.2925538E+07   1.4856715E+07   1.4841690E+07   1.2642626E+07   1.2534233E+07
    1.7000   1.2752704E+07   1.2876693E+07   1.4836322E+07   1.4822323E+07   1.2613080E+07   1.2503091E+07   1.2798790E+07   1.2923758E+07   1.4880976E+07   1.4865862E+07   1.2639165E+07   1.2529310E+07
    1.7100   1.2751654E+07   1.2876895E+07   1.4857431E+07   1.4843353E+07   1.2611805E+07   1.2500642E+07   1.2795002E+07   1.2921474E+07   1.4905007E+07   1.4889866E+07   1.2636375E+07   1.2525043E+07
    1.7200   1.2751416E+07   1.2877897E+07   1.4878126E+07   1.4863913E+07   1.2610269E+07   1.2498001E+07   1.2790891E+07   1.2918810E+07   1.4928688E+07   1.4913578E+07   1.2634300E+07   1.2521490E+07
    1.7300   1.2752018E+07   1.2879723E+07   1.4898363E+07   1.4883959E+07   1.2608495E+07   1.2495194E+07   1.2786640E+07   1.2915943E+07   1.4951897E+07   1.4936868E+07   1.2632941E+07   1.2518667E+07
    1.7400   1.2753476E+07   1.2882386E+07   1.4918102E+07   1.4903451E+07   1.2606519E+07   1.2492259E+07   1.2782478E+07   1.2913096E+07   1.4974516E+07   1.4959601E+07   1.2632250E+07   1.2516547E+07
    1.7500   1.2755787E+07   1.2885878E+07   1.4937302E+07   1.4922353E+07   1.2604387E+07   1.2489245E+07   1.2778662E+07   1.2910523E+07   1.4996430E+07   1.4981646E+07   1.2632143E+07   1.2515065E+07
    1.7600   1.2758945E+07   1.2890187E+07   1.4955924E+07   1.4940628E+07   1.2602155E+07   1.2486210E+07   1.2775473E+07   1.2908506E+07   1.5017534E+07   1.5002876E+07   1.2632503E+07   1.2514128E+07
    1.7700   1.2762924E+07   1.2895282E+07   1.4973934E+07   1.4958247E+07   1.2599884E+07   1.2483214E+07   1.2773196E+07   1.2907329E+07   1.5037732E+07   1.5023174E+07   1.2633192E+07   1.2513618E+07
    1.7800   1.2767696E+07   1.2901131E+07   1.4991302E+07   1.4975185E+07   1.2597638E+07   1.2480321E+07   1.2772110E+07   1.2907275E+07   1.5056943E+07   1.5042434E+07   1.2634057E+07   1.2513402E+07
    1.7900   1.2773221E+07   1.2907687E+07   1.5008001E+07   1.4991421E+07   1.2595483E+07   1.2477597E+07   1.2772470E+07   1.2908603E+07   1.5075100E+07   1.5060567E+07   1.2634944E+07   1.2513344E+07
    1.8000   1.2779455E+07   1.2914905E+07   1.5024012E+07   1.5006942E+07   1.2593477E+07   1.2475097E+07   1.2774499E+07   1.2911540E+07   1.5092151E+07   1.5077502E+07   1.2635707E+07   1.2513314E+07
    1.8100   1.2786352E+07   1.2922734E+07   1.5039321E+07   1.5021740E+07   1.2591675E+07   1.2472875E+07   1.2778372E+07   1.2916265E+07   1.5108063E+07   1.5093190E+07   1.2636217E+07   1.2513196E+07
    1.8200   1.2793866E+07   1.2931125E+07   1.5053921E+07   1.5035811E+07   1.2590120E+07   1.2470972E+07   1.2784209E+07   1.2922902E+07   1.5122820E+07   1.5107603E+07   1.2636371E+07   1.2512895E+07
    1.8300   1.2801953E+07   1.2940032E+07   1.5067813E+07   1.5049162E+07   1.2588846E+07   1.2469417E+07   1.2792066E+07   1.2931511E+07   1.5136424E+07   1.5120735E+07   1.2636099E+07   1.2512342E+07
    1.8400   1.2810570E+07   1.2949413E+07   1.5081001E+07   1.5061801E+07   1.2587869E+07   1.2468227E+07   1.2801936E+07   1.2942088E+07   1.5148894E+07   1.5132605E+07   1.2635367E+07   1.2511503E+07
    1.8500   1.2819683E+07   1.2959235E+07   1.5093503E+07   1.5073746E+07   1.2587194E+07   1.2467401E+07   1.2813744E+07   1.2954560E+07   1.5160268E+07   1.5143253E+07   1.2634177E+07   1.2510375E+07
    1.8600   1.2829261E+07   1.2969465E+07   1.5105336E+07   1.5085014E+07   1.2586810E+07   1.2466927E+07   1.2827349E+07   1.2968788E+07   1.5170596E+07   1.5152741E+07   1.2632569E+07   1.2508986E+07
    1.8700   1.2839278E+07   1.2980085E+07   1.5116526E+07   1.5095634E+07   1.2586693E+07   1.2466777E+07   1.2842558E+07   1.2984578E+07   1.5179946E+07   1.5161149E+07   1.2630618E+07   1.2507396E+07
    1.8800   1.2849718E+07   1.2991080E+07   1.5127102E+07   1.5105632E+07   1.2586801E+07   1.2466909E+07   1.2859124E+07   1.3001683E+07   1.5188398E+07   1.5168575E+07   1.2628424E+07   1.2505687E+07
    1.8900   1.2860566E+07   1.3002440E+07   1.5137100E+07   1.5115042E+07   1.2587089E+07   1.2467273E+07   1.2876765E+07   1.3019822E+07   1.5196040E+07   1.5175131E+07   1.2626109E+07   1.2503961E+07
    1.9000   1.2871815E+07   1.3014163E+07   1.5146556E+07   1.5123897E+07   1.2587494E+07   1.2467805E+07   1.2895174E+07   1.3038685E+07   1.5202971E+07   1.5180938E+07   1.2623807E+07   1.2502328E+07
    1.9100   1.2883456E+07   1.3026246E+07   1.5155509E+07   1.5132233E+07   1.2587956E+07   1.2468443E+07   1.2914032E+07   1.3057955E+07   1.5209295E+07   1.5186124E+07   1.2621654E+07   1.2500901E+07
    1.9200   1.2895487E+07   1.3038692E+07   1.5163999E+07   1.5140086E+07   1.2588409E+07   1.2469117E+07   1.2933026E+07   1.3077317E+07   1.5215118E+07   1.5190820E+07   1.2619777E+07   1.2499784E+07
    1.9300   1.2907899E+07   1.3051498E+07   1.5172067E+07   1.5147494E+07   1.2588786E+07   1.2469760E+07   1.2951856E+07   1.3096474E+07   1.5220549E+07   1.5195154E+07   1.2618290E+07   1.2499067E+07
    1.9400   1.2920686E+07   1.3064664E+07   1.5179752E+07   1.5154493E+07   1.2589032E+07   1.2470313E+07   1.2970256E+07   1.3115161E+07   1.5225692E+07   1.5199251E+07   1.2617280E+07   1.2498816E+07
    1.9500   1.2933832E+07   1.3078178E+07   1.5187093E+07   1.5161119E+07   1.2589090E+07   1.2470718E+07   1.2988000E+07   1.3133154E+07   1.5230646E+07   1.5203224E+07   1.2616801E+07   1.2499070E+07
    1.9600   1.2947321E+07   1.3092029E+07   1.5194123E+07   1.5167404E+07   1.2588923E+07   1.2470933E+07   1.3004911E+07   1.3150282E+07   1.5235504E+07   1.5207177E+07   1.2616875E+07   1.2499831E+07
    1.9700   1.2961125E+07   1.3106192E+07   1.5200874E+07   1.5173381E+07   1.2588500E+07   1.2470926E+07   1.3020868E+07   1.3166430E+07   1.5240349E+07   1.5211197E+07   1.2617482E+07   1.2501073E+07
    1.9800   1.2975214E+07   1.3120639E+07   1.5207374E+07   1.5179077E+07   1.2587810E+07   1.2470682E+07   1.3035809E+07   1.3181544E+07   1.5245253E+07   1.5215355E+07   1.2618567E+07   1.2502730E+07
    1.9900   1.2989547E+07   1.3135331E+07   1.5213645E+07   1.5184517E+07   1.2586853E+07   1.2470197E+07   1.3049732E+07   1.3195628E+07   1.5250273E+07   1.5219705E+07   1.2620036E+07   1.2504708E+07
    2.0000   1.3004077E+07   1.3150220E+07   1.5219704E+07   1.5189721E+07   1.2585647E+07   1.2469486E+07   1.3062691E+07   1.3208746E+07   1.5255452E+07   1.5224280E+07   1.2621768E+07   1.2506886E+07
    2.0100   1.3018750E+07   1.3165253E+07   1.5225563E+07   1.5194706E+07   1.2584223E+07   1.2468577E+07   1.3074787E+07   1.3221009E+07   1.5260820E+07   1.5229095E+07   1.2623618E+07   1.2509122E+07
    2.0200   1.3033509E+07   1.3180369E+07   1.5231229E+07   1.5199485E+07   1.2582626E+07   1.2467510E+07   1.3086168E+07   1.3232571E+07   1.5266388E+07   1.5234145E+07   1.2625425E+07   1.2511266E+07
    2.0300   1.3048292E+07   1.3195505E+07   1.5236702E+07   1.5204063E+07   1.2580913E+07   1.2466339E+07   1.3097008E+07   1.3243617E+07   1.5272154E+07   1.5239408E+07   1.2627026E+07   1.2513162E+07
    2.0400   1.3063038E+07   1.3210595E+07   1.5241980E+07   1.5208446E+07   1.2579149E+07   1.2465125E+07   1.3107507E+07   1.3254351E+07   1.5278097E+07   1.5244847E+07   1.2628261E+07   1.2514666E+07
    2.0500   1.3077682E+07   1.3225572E+07   1.5247054E+07   1.5212632E+07   1.2577403E+07   1.2463935E+07   1.3117868E+07   1.3264984E+07   1.5284185E+07   1.5250409E+07   1.2628989E+07   1.2515649E+07
    2.0600   1.3092169E+07   1.3240375E+07   1.5251916E+07   1.5216619E+07   1.2575749E+07   1.2462838E+07   1.3128293E+07   1.3275718E+07   1.5290369E+07   1.5256029E+07   1.2629096E+07   1.2516011E+07
    2.0700   1.3106441E+07   1.3254944E+07   1.5256549E+07   1.5220400E+07   1.2574259E+07   1.2461906E+07   1.3138967E+07   1.3286739E+07   1.5296590E+07   1.5261633E+07   1.2628500E+07   1.2515684E+07
    2.0800   1.3120454E+07   1.3269227E+07   1.5260940E+07   1.5223966E+07   1.2573002E+07   1.2461204E+07   1.3150047E+07   1.3298203E+07   1.5302777E+07   1.5267140E+07   1.2627163E+07   1.2514644E+07
    2.0900   1.3134169E+07   1.3283183E+07   1.5265075E+07   1.5227309E+07   1.2572037E+07   1.2460790E+07   1.3161657E+07   1.3310229E+07   1.5308853E+07   1.5272468E+07   1.2625093E+07   1.2512908E+07
    2.1000   1.3147555E+07   1.3296778E+07   1.5268937E+07   1.5230416E+07   1.2571421E+07   1.2460720E+07   1.3173880E+07   1.3322889E+07   1.5314734E+07   1.5277531E+07   1.2622346E+07   1.2510540E+07
    2.1100   1.3160592E+07   1.3309988E+07   1.5272515E+07   1.5233279E+07   1.2571193E+07   1.2461032E+07   1.3186750E+07   1.3336210E+07   1.5320336E+07   1.5282248E+07   1.2619023E+07   1.2507650E+07
    2.1200   1.3173271E+07   1.3322803E+07   1.5275793E+07   1.5235888E+07   1.2571381E+07   1.2461755E+07   1.3200258E+07   1.3350169E+07   1.5325572E+07   1.5286543E+07   1.2615272E+07   1.2504388E+07
    2.1300   1.3185591E+07   1.3335218E+07   1.5278765E+07   1.5238233E+07   1.2572006E+07   1.2462911E+07   1.3214347E+07   1.3364696E+07   1.5330361E+07   1.5290349E+07   1.2611276E+07   1.2500939E+07
    2.1400   1.3197558E+07   1.3347242E+07   1.5281423E+07   1.5240309E+07   1.2573069E+07   1.2464499E+07   1.3228918E+07   1.3379676E+07   1.5334629E+07   1.5293608E+07   1.2607249E+07   1.2497513E+07
    2.1500   1.3209187E+07   1.3358889E+07   1.5283764E+07   1.5242111E+07   1.2574564E+07   1.2466515E+07   1.3243838E+07   1.3394960E+07   1.5338312E+07   1.5296276E+07   1.2603425E+07   1.2494339E+07
    2.1600   1.3220496E+07   1.3370176E+07   1.5285789E+07   1.5243637E+07   1.2576470E+07   1.2468942E+07   1.3258945E+07   1.3410371E+07   1.5341356E+07   1.5298322E+07   1.2600043E+07   1.2491652E+07
    2.1700   1.3231507E+07   1.3381129E+07   1.5287501E+07   1.5244890E+07   1.2578764E+07   1.2471753E+07   1.3274057E+07   1.3425713E+07   1.5343722E+07   1.5299730E+07   1.2597341E+07   1.2489678E+07
    2.1800   1.3242239E+07   1.3391767E+07   1.5288908E+07   1.5245873E+07   1.2581408E+07   1.2474916E+07   1.3288983E+07   1.3440784E+07   1.5345388E+07   1.5300499E+07   1.2595539E+07   1.2488628E+07
    2.1900   1.3252711E+07   1.3402113E+07   1.5290025E+07   1.5246597E+07   1.2584368E+07   1.2478393E+07   1.3303535E+07   1.3455383E+07   1.5346347E+07   1.5300646E+07   1.2594829E+07   1.2488683E+07
